Date,Time,Name,Team,Enemy,Duration,Win,Spell1,Spell2,Kills,Deaths,Assists,CS,Gold,Item1,Item2,Item3,Item4,Item5,Item6,Team Ban 1,Team Ban 2,Team Ban 3,Enemy Ban 1,Enemy Ban 2,Enemy Ban 3
6/13/2013,16:00,Scarra,Team Dignitas,Team SoloMid,(30:31),1,Flash,Ignite,3,0,6,216,10.3k,Zhonya's Hourglass,Abyssal Scepter,Sorcerer's Shoes - Homeguard,Doran's Ring,Doran's Ring,Empty,Shen,Thresh,Karthus,Evelynn,Ryze,Jayce
6/13/2013,16:00,Imaqtpie,Team Dignitas,Team SoloMid,(30:31),1,Flash,Ignite,4,0,7,210,10.4k,Iceborn Gauntlet,Muramana,Spirit of the Elder Lizard,Ionian Boots of Lucidity,Vampiric Scepter,Doran's Blade,Shen,Thresh,Karthus,Evelynn,Ryze,Jayce
6/13/2013,16:00,Patoy,Team Dignitas,Team SoloMid,(30:31),1,Exhaust,Flash,2,0,8,21,7.4k,Ruby Sightstone,Fiendish Codex,Kage's Lucky Pick,Boots of Speed,Faerie Charm,Empty,Shen,Thresh,Karthus,Evelynn,Ryze,Jayce
6/13/2013,16:00,Dyrus,Team SoloMid,Team Dignitas,(30:31),0,Ignite,Flash,1,3,1,186,8.4k,Muramana,Mercury's Treads - Homeguard,Warden's Mail,Giant's Belt,Negatron Cloak,Empty,Evelynn,Ryze,Jayce,Shen,Thresh,Karthus
6/13/2013,16:00,TheOddOne,Team SoloMid,Team Dignitas,(30:31),0,Smite,Flash,1,2,0,120,7.1k,Aegis of the Legion,Spirit of the Spectral Wraith,Ninja Tabi - Homeguard,Ruby Crystal,Sight Ward,Empty,Evelynn,Ryze,Jayce,Shen,Thresh,Karthus
6/13/2013,16:00,Reginald,Team SoloMid,Team Dignitas,(30:31),0,Flash,Ignite,0,4,1,130,6.9k,Needlessly Large Rod,Haunting Guise,Seeker's Armguard,Sorcerer's Shoes,Doran's Blade,Empty,Evelynn,Ryze,Jayce,Shen,Thresh,Karthus
6/13/2013,16:00,WildTurtle,Team SoloMid,Team Dignitas,(30:31),0,Flash,Barrier,0,5,1,232,9k,The Bloodthirster,Last Whisper,Berserker's Greaves,Cloak of Agility,Doran's Blade,Empty,Evelynn,Ryze,Jayce,Shen,Thresh,Karthus
6/13/2013,16:00,Xpecial,Team SoloMid,Team Dignitas,(30:31),0,Exhaust,Flash,0,2,1,18,5.9k,Ruby Sightstone,Ionian Boots of Lucidity,Philosopher's Stone,Ruby Crystal,Vision Ward,Sight Ward,Evelynn,Ryze,Jayce,Shen,Thresh,Karthus
6/13/2013,17:00,Sycho Sid,Team Vulcun,Velocity eSports,(28:18),1,Flash,Ignite,7,2,6,125,8.8k,Rylai's Crystal Scepter,Sorcerer's Shoes - Homeguard,Haunting Guise,Negatron Cloak,Health Potion,Empty,Evelynn,Janna,Elise,Twisted Fate,Ryze,Jayce
6/13/2013,17:00,Xmithie,Team Vulcun,Velocity eSports,(28:18),1,Smite,Flash,1,1,10,98,7.2k,Runic Bulwark,Spirit of the Ancient Golem,Boots of Speed,Cloth Armor,Empty,Empty,Evelynn,Janna,Elise,Twisted Fate,Ryze,Jayce
6/13/2013,17:00,mandatorycloud,Team Vulcun,Velocity eSports,(28:18),1,Flash,Ignite,8,2,4,222,11.6k,The Black Cleaver,Last Whisper,Muramana,Mercury's Treads - Homeguard,Crystalline Flask,Empty,Evelynn,Janna,Elise,Twisted Fate,Ryze,Jayce
6/13/2013,17:00,Zuna,Team Vulcun,Velocity eSports,(28:18),1,Flash,Barrier,3,1,7,202,9.9k,Infinity Edge,Zeal,Berserker's Greaves,Cloak of Agility,Doran's Blade,Dagger,Evelynn,Janna,Elise,Twisted Fate,Ryze,Jayce
6/13/2013,17:00,BloodWater,Team Vulcun,Velocity eSports,(28:18),1,Flash,Exhaust,1,1,14,29,6.3k,Ruby Sightstone,Kindlegem,Boots of Speed,Sight Ward,Empty,Empty,Evelynn,Janna,Elise,Twisted Fate,Ryze,Jayce
6/13/2013,17:00,Cris,Velocity eSports,Team Vulcun,(28:18),0,Flash,Ignite,2,5,2,123,8k,Zhonya's Hourglass,Sorcerer's Shoes - Homeguard,Haunting Guise,Doran's Blade,Rejuvenation Bead,Empty,Twisted Fate,Ryze,Jayce,Evelynn,Janna,Elise
6/13/2013,17:00,Nk Inc,Velocity eSports,Team Vulcun,(28:18),0,Flash,Smite,1,1,3,85,6.9k,Locket of the Iron Solari,Ninja Tabi - Homeguard,Madred's Razors,Emblem of Valor,Ruby Crystal,Null-Magic Mantle,Twisted Fate,Ryze,Jayce,Evelynn,Janna,Elise
6/13/2013,17:00,Vileroze,Velocity eSports,Team Vulcun,(28:18),0,Flash,Ignite,2,4,1,200,9.7k,Lich Bane,Nashor's Tooth,Haunting Guise,Berserker's Greaves - Homeguard,Empty,Empty,Twisted Fate,Ryze,Jayce,Evelynn,Janna,Elise
6/13/2013,17:00,maplestreet,Velocity eSports,Team Vulcun,(28:18),0,Cleanse,Flash,2,5,2,180,8.9k,The Bloodthirster,Last Whisper,Berserker's Greaves,Doran's Blade,Dagger,Elixir of Fortitude,Twisted Fate,Ryze,Jayce,Evelynn,Janna,Elise
6/13/2013,17:00,Evaniskus,Velocity eSports,Team Vulcun,(28:18),0,Ignite,Flash,0,5,5,7,6.7k,Ruby Sightstone,Ionian Boots of Lucidity,Philosopher's Stone,Cloth Armor,Empty,Empty,Twisted Fate,Ryze,Jayce,Evelynn,Janna,Elise
6/13/2013,18:00,Jintae,Team Coast,Counter Logic Gaming,(49:22),1,Flash,Ignite,12,2,9,305,18.2k,Rabadon's Deathcap,Seraph's Embrace,Void Staff,Morello's Evil Tome,Needlessly Large Rod,Sorcerer's Shoes - Homeguard,Sejuani,Kennen,Twisted Fate,Jayce,Kha'Zix,Ryze
6/13/2013,18:00,NintendudeX,Team Coast,Counter Logic Gaming,(49:22),1,Smite,Flash,3,4,19,121,11.9k,Runic Bulwark,Spirit of the Spectral Wraith,Locket of the Iron Solari,Sorcerer's Shoes - Homeguard,Kindlegem,Empty,Sejuani,Kennen,Twisted Fate,Jayce,Kha'Zix,Ryze
6/13/2013,18:00,Shiphtur,Team Coast,Counter Logic Gaming,(49:22),1,Ignite,Flash,7,4,8,325,16.9k,Blade of the Ruined King,The Black Cleaver,Guardian Angel,Last Whisper,Ninja Tabi - Homeguard,Giant's Belt,Sejuani,Kennen,Twisted Fate,Jayce,Kha'Zix,Ryze
6/13/2013,18:00,DontMashMe,Team Coast,Counter Logic Gaming,(49:22),1,Cleanse,Flash,3,4,18,427,19.1k,Infinity Edge,Blade of the Ruined King,Phantom Dancer,Guardian Angel,Last Whisper,Berserker's Greaves - Distortion,Sejuani,Kennen,Twisted Fate,Jayce,Kha'Zix,Ryze
6/13/2013,18:00,Daydreamin,Team Coast,Counter Logic Gaming,(49:22),1,Flash,Ignite,3,4,20,31,11.4k,Shurelya's Reverie,Ruby Sightstone,Boots of Mobility - Homeguard,Kindlegem,Negatron Cloak,Empty,Sejuani,Kennen,Twisted Fate,Jayce,Kha'Zix,Ryze
6/13/2013,18:00,Nientonsoh,Counter Logic Gaming,Team Coast,(49:22),0,Flash,Ignite,4,6,8,298,15k,Randuin's Omen,Warmog's Armor,Sunfire Cape,Guardian Angel,Mercury's Treads,Long Sword,Jayce,Kha'Zix,Ryze,Sejuani,Kennen,Twisted Fate
6/13/2013,18:00,Bigfatlp,Counter Logic Gaming,Team Coast,(49:22),0,Smite,Flash,1,5,15,101,10.3k,Runic Bulwark,Spirit of the Ancient Golem,Locket of the Iron Solari,Warden's Mail,Ninja Tabi,Empty,Jayce,Kha'Zix,Ryze,Sejuani,Kennen,Twisted Fate
6/13/2013,18:00,Link,Counter Logic Gaming,Team Coast,(49:22),0,Flash,Exhaust,10,6,5,362,18.2k,Needlessly Large Rod,Rod of Ages,Seraph's Embrace,Void Staff,Rabadon's Deathcap,Sorcerer's Shoes - Homeguard,Jayce,Kha'Zix,Ryze,Sejuani,Kennen,Twisted Fate
6/13/2013,18:00,Doublelift,Counter Logic Gaming,Team Coast,(49:22),0,Flash,Barrier,3,5,8,397,17.2k,Iceborn Gauntlet,Blade of the Ruined King,The Bloodthirster,Last Whisper,Muramana,Ionian Boots of Lucidity,Jayce,Kha'Zix,Ryze,Sejuani,Kennen,Twisted Fate
6/13/2013,18:00,Chauster,Counter Logic Gaming,Team Coast,(49:22),0,Exhaust,Flash,0,6,14,27,9.8k,Zeke's Herald,Ruby Sightstone,Boots of Mobility - Homeguard,Sight Ward,Empty,Empty,Jayce,Kha'Zix,Ryze,Sejuani,Kennen,Twisted Fate
6/14/2013,13:00,Cris,Velocity eSports,Team Dignitas,(48:30),0,Flash,Ignite,4,6,6,267,14.5k,Randuin's Omen,Sunfire Cape,Spirit Visage,Aegis of the Legion,Mercury's Treads - Homeguard,Empty,Karthus,Diana,Nasus,Thresh,Elise,Evelynn
6/14/2013,13:00,Nk Inc,Velocity eSports,Team Dignitas,(48:30),0,Flash,Smite,5,6,6,209,14.3k,Iceborn Gauntlet,Last Whisper,Muramana,Spirit of the Elder Lizard,Bilgewater Cutlass,Ionian Boots of Lucidity,Karthus,Diana,Nasus,Thresh,Elise,Evelynn
6/14/2013,13:00,Vileroze,Velocity eSports,Team Dignitas,(48:30),0,Flash,Teleport,0,5,8,204,12.4k,Rabadon's Deathcap,Morello's Evil Tome,Sorcerer's Shoes - Homeguard,Blasting Wand,Doran's Ring,Doran's Ring,Karthus,Diana,Nasus,Thresh,Elise,Evelynn
6/14/2013,13:00,maplestreet,Velocity eSports,Team Dignitas,(48:30),0,Barrier,Flash,1,7,6,304,15.3k,Infinity Edge,Blade of the Ruined King,Phantom Dancer,Last Whisper,Berserker's Greaves,Empty,Karthus,Diana,Nasus,Thresh,Elise,Evelynn
6/14/2013,13:00,Evaniskus,Velocity eSports,Team Dignitas,(48:30),0,Ignite,Flash,2,8,4,27,11k,Shurelya's Reverie,Ruby Sightstone,Ionian Boots of Lucidity - Homeguard,Ruby Crystal,Sight Ward,Empty,Karthus,Diana,Nasus,Thresh,Elise,Evelynn
6/14/2013,13:00,KiWiKiD,Team Dignitas,Velocity eSports,(48:30),1,Flash,Ignite,4,3,11,397,17.2k,Rabadon's Deathcap,Zhonya's Hourglass,Void Staff,Sorcerer's Shoes - Distortion,Haunting Guise,Doran's Blade,Thresh,Elise,Evelynn,Karthus,Diana,Nasus
6/14/2013,13:00,Crumbzz,Team Dignitas,Velocity eSports,(48:30),1,Smite,Flash,3,2,17,144,11.7k,Runic Bulwark,Spirit of the Ancient Golem,Ninja Tabi - Homeguard,Warden's Mail,Giant's Belt,Empty,Thresh,Elise,Evelynn,Karthus,Diana,Nasus
6/14/2013,13:00,Scarra,Team Dignitas,Velocity eSports,(48:30),1,Flash,Ignite,11,5,11,343,17.3k,The Bloodthirster,The Black Cleaver,Guardian Angel,Last Whisper,Muramana,Ionian Boots of Lucidity - Homeguard,Thresh,Elise,Evelynn,Karthus,Diana,Nasus
6/14/2013,13:00,Imaqtpie,Team Dignitas,Velocity eSports,(48:30),1,Flash,Barrier,11,2,12,469,21.2k,Infinity Edge,Frozen Mallet,The Bloodthirster,Phantom Dancer,Last Whisper,Berserker's Greaves - Furor,Thresh,Elise,Evelynn,Karthus,Diana,Nasus
6/14/2013,13:00,Patoy,Team Dignitas,Velocity eSports,(48:30),1,Ignite,Flash,3,0,21,94,12.9k,Morello's Evil Tome,Shurelya's Reverie,Ruby Sightstone,Boots of Mobility,Sight Ward,Empty,Thresh,Elise,Evelynn,Karthus,Diana,Nasus
6/14/2013,14:00,Balls,Cloud 9,Team Coast,(31:44),1,Ignite,Flash,5,1,3,199,10.9k,Rylai's Crystal Scepter,Needlessly Large Rod,Haunting Guise,Sorcerer's Shoes,Negatron Cloak,Empty,Twitch,Nunu,Caitlyn,Kennen,Kha'Zix,Ryze
6/14/2013,14:00,Meteos,Cloud 9,Team Coast,(31:44),1,Smite,Flash,1,0,6,179,9.8k,Runic Bulwark,Spirit of the Ancient Golem,Ninja Tabi,Kindlegem,Cloth Armor,Empty,Twitch,Nunu,Caitlyn,Kennen,Kha'Zix,Ryze
6/14/2013,14:00,Hai,Cloud 9,Team Coast,(31:44),1,Ignite,Flash,2,3,6,205,10.4k,Last Whisper,Muramana,The Brutalizer,Mercury's Treads,Doran's Blade,Ruby Crystal,Twitch,Nunu,Caitlyn,Kennen,Kha'Zix,Ryze
6/14/2013,14:00,Sneaky,Cloud 9,Team Coast,(31:44),1,Flash,Ignite,2,2,7,253,11.4k,Iceborn Gauntlet,Muramana,Spirit of the Elder Lizard,Ionian Boots of Lucidity,Doran's Blade,Empty,Twitch,Nunu,Caitlyn,Kennen,Kha'Zix,Ryze
6/14/2013,14:00,LemonNation,Cloud 9,Team Coast,(31:44),1,Heal,Flash,0,0,9,28,7.2k,Shurelya's Reverie,Ruby Sightstone,Boots of Mobility,Sight Ward,Empty,Empty,Twitch,Nunu,Caitlyn,Kennen,Kha'Zix,Ryze
6/14/2013,14:00,ZionSpartan,Team Coast,Cloud 9,(31:44),0,Ignite,Flash,0,3,1,206,8.7k,Rylai's Crystal Scepter,Haunting Guise,Sorcerer's Shoes,Chalice of Harmony,Amplifying Tome,Health Potion,Kennen,Kha'Zix,Ryze,Twitch,Nunu,Caitlyn
6/14/2013,14:00,NintendudeX,Team Coast,Cloud 9,(31:44),0,Smite,Flash,3,3,2,77,7k,Runic Bulwark,Spirit of the Ancient Golem,Boots of Mobility - Homeguard,Empty,Empty,Empty,Kennen,Kha'Zix,Ryze,Twitch,Nunu,Caitlyn
6/14/2013,14:00,Shiphtur,Team Coast,Cloud 9,(31:44),0,Ignite,Flash,3,1,0,223,9.6k,Blade of the Ruined King,The Black Cleaver,Mercury's Treads - Homeguard,Pickaxe,Rejuvenation Bead,Empty,Kennen,Kha'Zix,Ryze,Twitch,Nunu,Caitlyn
6/14/2013,14:00,DontMashMe,Team Coast,Cloud 9,(31:44),0,Cleanse,Flash,0,1,2,318,10.8k,The Bloodthirster,Phantom Dancer,Last Whisper,Berserker's Greaves,Doran's Blade,Empty,Kennen,Kha'Zix,Ryze,Twitch,Nunu,Caitlyn
6/14/2013,14:00,Daydreamin,Team Coast,Cloud 9,(31:44),0,Flash,Ignite,0,2,3,12,5.7k,Ruby Sightstone,Boots of Mobility,Philosopher's Stone,Oracle's Elixir,Empty,Empty,Kennen,Kha'Zix,Ryze,Twitch,Nunu,Caitlyn
6/14/2013,15:00,Dyrus,Team SoloMid,Team Vulcun,(29:17),1,Ignite,Flash,1,1,7,211,10.7k,Runic Bulwark,Sunfire Cape,Mercury's Treads - Homeguard,Warden's Mail,Giant's Belt,Empty,Lee Sin,Caitlyn,Sona,Kha'Zix,Karthus,Twisted Fate
6/14/2013,15:00,TheOddOne,Team SoloMid,Team Vulcun,(29:17),1,Smite,Flash,3,0,8,115,9.7k,Randuin's Omen,Spirit of the Spectral Wraith,Locket of the Iron Solari,Mercury's Treads,Empty,Empty,Lee Sin,Caitlyn,Sona,Kha'Zix,Karthus,Twisted Fate
6/14/2013,15:00,Reginald,Team SoloMid,Team Vulcun,(29:17),1,Flash,Ignite,4,0,5,141,9.9k,Rod of Ages,Seraph's Embrace,Sorcerer's Shoes,Negatron Cloak,Empty,Empty,Lee Sin,Caitlyn,Sona,Kha'Zix,Karthus,Twisted Fate
6/14/2013,15:00,WildTurtle,Team SoloMid,Team Vulcun,(29:17),1,Flash,Barrier,4,2,6,214,11.5k,The Bloodthirster,Phantom Dancer,B.F. Sword,Berserker's Greaves,Doran's Blade,Long Sword,Lee Sin,Caitlyn,Sona,Kha'Zix,Karthus,Twisted Fate
6/14/2013,15:00,Xpecial,Team SoloMid,Team Vulcun,(29:17),1,Exhaust,Flash,1,1,9,18,7.8k,Ruby Sightstone,Giant's Belt,Boots of Mobility,Philosopher's Stone,Empty,Empty,Lee Sin,Caitlyn,Sona,Kha'Zix,Karthus,Twisted Fate
6/14/2013,15:00,Sycho Sid,Team Vulcun,Team SoloMid,(29:17),0,Flash,Ignite,1,4,0,189,7.8k,Rylai's Crystal Scepter,Sorcerer's Shoes - Homeguard,Doran's Blade,Sight Ward,Health Potion,Empty,Kha'Zix,Karthus,Twisted Fate,Lee Sin,Caitlyn,Sona
6/14/2013,15:00,Xmithie,Team Vulcun,Team SoloMid,(29:17),0,Smite,Flash,0,2,2,108,5.9k,Aegis of the Legion,Spirit of the Ancient Golem,Null-Magic Mantle,Boots of Speed,Sight Ward,Empty,Kha'Zix,Karthus,Twisted Fate,Lee Sin,Caitlyn,Sona
6/14/2013,15:00,mandatorycloud,Team Vulcun,Team SoloMid,(29:17),0,Flash,Ignite,2,4,1,222,9.1k,The Black Cleaver,Muramana,Ionian Boots of Lucidity - Homeguard,Long Sword,Empty,Empty,Kha'Zix,Karthus,Twisted Fate,Lee Sin,Caitlyn,Sona
6/14/2013,15:00,Zuna,Team Vulcun,Team SoloMid,(29:17),0,Flash,Barrier,1,3,2,185,7.9k,Infinity Edge,Berserker's Greaves,Pickaxe,Vampiric Scepter,Doran's Blade,Long Sword,Kha'Zix,Karthus,Twisted Fate,Lee Sin,Caitlyn,Sona
6/14/2013,15:00,BloodWater,Team Vulcun,Team SoloMid,(29:17),0,Flash,Exhaust,0,0,4,25,5.4k,Ruby Sightstone,Boots of Mobility,Vision Ward,Sight Ward,Health Potion,Empty,Kha'Zix,Karthus,Twisted Fate,Lee Sin,Caitlyn,Sona
6/14/2013,16:00,Nientonsoh,Counter Logic Gaming,Team Curse,(51:16),1,Flash,Ignite,7,1,13,366,19k,The Bloodthirster,Maw of Malmortius,The Black Cleaver,Last Whisper,Muramana,Ionian Boots of Lucidity,Blitzcrank,Draven,Kha'Zix,Twisted Fate,Kennen,Elise
6/14/2013,16:00,Bigfatlp,Counter Logic Gaming,Team Curse,(51:16),1,Smite,Flash,1,5,12,108,11k,Randuin's Omen,Runic Bulwark,Spirit of the Ancient Golem,Ninja Tabi - Homeguard,Health Potion,Empty,Blitzcrank,Draven,Kha'Zix,Twisted Fate,Kennen,Elise
6/14/2013,16:00,Link,Counter Logic Gaming,Team Curse,(51:16),1,Flash,Ignite,4,7,9,271,15k,Zhonya's Hourglass,Liandry's Torment,Abyssal Scepter,Spirit of the Spectral Wraith,Sorcerer's Shoes,Blasting Wand,Blitzcrank,Draven,Kha'Zix,Twisted Fate,Kennen,Elise
6/14/2013,16:00,Doublelift,Counter Logic Gaming,Team Curse,(51:16),1,Flash,Barrier,6,4,10,418,20k,Infinity Edge,The Bloodthirster,Phantom Dancer,Guardian Angel,Last Whisper,Berserker's Greaves - Homeguard,Blitzcrank,Draven,Kha'Zix,Twisted Fate,Kennen,Elise
6/14/2013,16:00,Chauster,Counter Logic Gaming,Team Curse,(51:16),1,Exhaust,Flash,4,2,15,62,13k,Zeke's Herald,Shurelya's Reverie,Ruby Sightstone,Boots of Mobility - Homeguard,Chalice of Harmony,Sight Ward,Blitzcrank,Draven,Kha'Zix,Twisted Fate,Kennen,Elise
6/14/2013,16:00,Voyboy,Team Curse,Counter Logic Gaming,(51:16),0,Flash,Ignite,6,3,10,347,18k,Frozen Heart,Rod of Ages,Seraph's Embrace,Abyssal Scepter,Will of the Ancients,Sorcerer's Shoes - Homeguard,Twisted Fate,Kennen,Elise,Blitzcrank,Draven,Kha'Zix
6/14/2013,16:00,Saintvicious,Team Curse,Counter Logic Gaming,(51:16),0,Flash,Ignite,0,5,15,201,12k,Runic Bulwark,Thornmail,Spirit of the Ancient Golem,Ninja Tabi - Homeguard,Warden's Mail,Giant's Belt,Twisted Fate,Kennen,Elise,Blitzcrank,Draven,Kha'Zix
6/14/2013,16:00,NyJacky,Team Curse,Counter Logic Gaming,(51:16),0,Exhaust,Flash,3,7,12,362,17k,Zhonya's Hourglass,Rod of Ages,Seraph's Embrace,Void Staff,Needlessly Large Rod,Sorcerer's Shoes - Homeguard,Twisted Fate,Kennen,Elise,Blitzcrank,Draven,Kha'Zix
6/14/2013,16:00,Cop,Team Curse,Counter Logic Gaming,(51:16),0,Barrier,Flash,8,4,7,393,19k,Mercurial Scimitar,Iceborn Gauntlet,Last Whisper,Muramana,Spirit of the Elder Lizard,Ionian Boots of Lucidity - Homeguard,Twisted Fate,Kennen,Elise,Blitzcrank,Draven,Kha'Zix
6/14/2013,16:00,Edward,Team Curse,Counter Logic Gaming,(51:16),0,Ignite,Flash,3,4,14,42,10k,Ruby Sightstone,Boots of Mobility - Homeguard,Kindlegem,Doran's Shield,Sight Ward,Sight Ward,Twisted Fate,Kennen,Elise,Blitzcrank,Draven,Kha'Zix
6/14/2013,17:00,KiWiKiD,Team Dignitas,Team Coast,(46:47),0,Flash,Ignite,5,5,7,264,15k,Zhonya's Hourglass,Rylai's Crystal Scepter,Void Staff,Mercury's Treads - Homeguard,Haunting Guise,Chain Vest,Zed,Thresh,Kha'Zix,Karthus,Ryze,Jayce
6/14/2013,17:00,Crumbzz,Team Dignitas,Team Coast,(46:47),0,Smite,Flash,2,3,16,159,12.6k,Runic Bulwark,Spirit Visage,Spirit of the Ancient Golem,Locket of the Iron Solari,Ninja Tabi - Homeguard,Empty,Zed,Thresh,Kha'Zix,Karthus,Ryze,Jayce
6/14/2013,17:00,Scarra,Team Dignitas,Team Coast,(46:47),0,Flash,Ignite,6,5,10,307,16.8k,Rabadon's Deathcap,Zhonya's Hourglass,Abyssal Scepter,Void Staff,Mercury's Treads - Homeguard,Blasting Wand,Zed,Thresh,Kha'Zix,Karthus,Ryze,Jayce
6/14/2013,17:00,Imaqtpie,Team Dignitas,Team Coast,(46:47),0,Flash,Ignite,8,2,8,363,18.6k,Mercurial Scimitar,Iceborn Gauntlet,Last Whisper,Muramana,Spirit of the Elder Lizard,Ionian Boots of Lucidity - Homeguard,Zed,Thresh,Kha'Zix,Karthus,Ryze,Jayce
6/14/2013,17:00,Patoy,Team Dignitas,Team Coast,(46:47),0,Exhaust,Flash,1,4,13,55,11.3k,Shurelya's Reverie,Ruby Sightstone,Boots of Mobility - Homeguard,Kindlegem,Faerie Charm,Rejuvenation Bead,Zed,Thresh,Kha'Zix,Karthus,Ryze,Jayce
6/14/2013,17:00,ZionSpartan,Team Coast,Team Dignitas,(46:47),1,Ignite,Flash,5,5,3,334,15.7k,The Bloodthirster,Guardian Angel,Last Whisper,B.F. Sword,Ionian Boots of Lucidity - Homeguard,Hexdrinker,Karthus,Ryze,Jayce,Zed,Thresh,Kha'Zix
6/14/2013,17:00,NintendudeX,Team Coast,Team Dignitas,(46:47),1,Smite,Flash,3,5,11,111,10.6k,Runic Bulwark,Spirit of the Ancient Golem,Locket of the Iron Solari,Boots of Mobility - Homeguard,Empty,Empty,Karthus,Ryze,Jayce,Zed,Thresh,Kha'Zix
6/14/2013,17:00,Shiphtur,Team Coast,Team Dignitas,(46:47),1,Ignite,Flash,6,3,11,243,14.4k,Rabadon's Deathcap,Abyssal Scepter,Void Staff,Needlessly Large Rod,Sorcerer's Shoes - Homeguard,Doran's Ring,Karthus,Ryze,Jayce,Zed,Thresh,Kha'Zix
6/14/2013,17:00,DontMashMe,Team Coast,Team Dignitas,(46:47),1,Barrier,Flash,4,3,5,347,15.8k,Infinity Edge,The Bloodthirster,Phantom Dancer,Last Whisper,Berserker's Greaves - Distortion,Doran's Blade,Karthus,Ryze,Jayce,Zed,Thresh,Kha'Zix
6/14/2013,17:00,Daydreamin,Team Coast,Team Dignitas,(46:47),1,Flash,Ignite,1,6,11,28,10.4k,Shurelya's Reverie,Ruby Sightstone,Boots of Mobility - Homeguard,Kindlegem,Empty,Empty,Karthus,Ryze,Jayce,Zed,Thresh,Kha'Zix
6/14/2013,18:00,Sycho Sid,Team Vulcun,Counter Logic Gaming,(56:02),1,Flash,Ignite,3,2,10,323,17k,Frozen Heart,Rod of Ages,Seraph's Embrace,Void Staff,Sorcerer's Shoes - Homeguard,Negatron Cloak,Orianna,Elise,Twisted Fate,Kha'Zix,Jayce,Kennen
6/14/2013,18:00,Xmithie,Team Vulcun,Counter Logic Gaming,(56:02),1,Smite,Ghost,0,3,15,165,13k,Runic Bulwark,Thornmail,Spirit of the Ancient Golem,Ninja Tabi - Homeguard,Warden's Mail,Empty,Orianna,Elise,Twisted Fate,Kha'Zix,Jayce,Kennen
6/14/2013,18:00,mandatorycloud,Team Vulcun,Counter Logic Gaming,(56:02),1,Flash,Ignite,9,2,3,363,19k,Rabadon's Deathcap,Liandry's Torment,Athene's Unholy Grail,Void Staff,Sorcerer's Shoes - Homeguard,Giant's Belt,Orianna,Elise,Twisted Fate,Kha'Zix,Jayce,Kennen
6/14/2013,18:00,Zuna,Team Vulcun,Counter Logic Gaming,(56:02),1,Flash,Barrier,6,3,8,353,19k,Infinity Edge,Blade of the Ruined King,Phantom Dancer,Last Whisper,Quicksilver Sash,Berserker's Greaves - Distortion,Orianna,Elise,Twisted Fate,Kha'Zix,Jayce,Kennen
6/14/2013,18:00,BloodWater,Team Vulcun,Counter Logic Gaming,(56:02),1,Flash,Exhaust,0,4,12,43,10k,Locket of the Iron Solari,Ruby Sightstone,Boots of Mobility,Sight Ward,Empty,Empty,Orianna,Elise,Twisted Fate,Kha'Zix,Jayce,Kennen
6/14/2013,18:00,Nientonsoh,Counter Logic Gaming,Team Vulcun,(56:02),0,Flash,Ignite,3,2,8,304,15k,Iceborn Gauntlet,Warmog's Armor,Spirit Visage,Muramana,Mercury's Treads - Homeguard,Chain Vest,Kha'Zix,Jayce,Kennen,Orianna,Elise,Twisted Fate
6/14/2013,18:00,Bigfatlp,Counter Logic Gaming,Team Vulcun,(56:02),0,Smite,Flash,0,4,8,171,11k,Randuin's Omen,Runic Bulwark,Locket of the Iron Solari,Mercury's Treads - Homeguard,Madred's Razors,Empty,Kha'Zix,Jayce,Kennen,Orianna,Elise,Twisted Fate
6/14/2013,18:00,Link,Counter Logic Gaming,Team Vulcun,(56:02),0,Flash,Exhaust,6,4,5,393,18k,Rabadon's Deathcap,Zhonya's Hourglass,Rod of Ages,Void Staff,Sorcerer's Shoes - Homeguard,Fiendish Codex,Kha'Zix,Jayce,Kennen,Orianna,Elise,Twisted Fate
6/14/2013,18:00,Doublelift,Counter Logic Gaming,Team Vulcun,(56:02),0,Flash,Cleanse,5,2,6,470,20k,Infinity Edge,The Bloodthirster,Phantom Dancer,Banshee's Veil,Last Whisper,Berserker's Greaves - Furor,Kha'Zix,Jayce,Kennen,Orianna,Elise,Twisted Fate
6/14/2013,18:00,Chauster,Counter Logic Gaming,Team Vulcun,(56:02),0,Exhaust,Flash,0,6,13,41,10k,Ruby Sightstone,Boots of Mobility - Homeguard,Chalice of Harmony,Ruby Crystal,Rejuvenation Bead,Sight Ward,Kha'Zix,Jayce,Kennen,Orianna,Elise,Twisted Fate
6/14/2013,19:00,Dyrus,Team SoloMid,Team Curse,(23:28),1,Ignite,Flash,6,1,4,136,9.2k,Last Whisper,Muramana,The Brutalizer,Ionian Boots of Lucidity,Doran's Blade,Empty,Twisted Fate,Thresh,Ziggs,Karthus,Kha'Zix,Elise
6/14/2013,19:00,TheOddOne,Team SoloMid,Team Curse,(23:28),1,Smite,Flash,1,1,5,76,6.5k,Aegis of the Legion,Spirit of the Ancient Golem,Null-Magic Mantle,Boots of Speed,Empty,Empty,Twisted Fate,Thresh,Ziggs,Karthus,Kha'Zix,Elise
6/14/2013,19:00,Reginald,Team SoloMid,Team Curse,(23:28),1,Flash,Ignite,3,0,6,184,9.4k,Athene's Unholy Grail,Needlessly Large Rod,Sorcerer's Shoes,Blasting Wand,Amplifying Tome,Empty,Twisted Fate,Thresh,Ziggs,Karthus,Kha'Zix,Elise
